trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
642.0,2014,2014-05-10,CHI,DEN,2014.0,5.0,156.0,0.0,BarrLa00,Lamin Barrow
642.0,2014,2014-05-10,CHI,DEN,2015.0,5.0,143.0,0.0,PruiMy00,MyCole Pruitt
642.0,2014,2014-05-10,DEN,CHI,2014.0,4.0,131.0,0.0,VereBr00,Brock Vereen
642.0,2014,2014-05-10,DEN,CHI,2014.0,7.0,246.0,0.0,LenoCh00,Charles Leno
643.0,2014,2014-05-10,BUF,PHI,2014.0,7.0,224.0,0.0,AlleBe00,Beau Allen
643.0,2014,2014-05-10,BUF,PHI,2015.0,4.0,113.0,0.0,WrigGa00,Gabe Wright
643.0,2014,2014-05-10,PHI,BUF,,,,,BrowBr02,Bryce Brown
643.0,2014,2014-05-10,PHI,BUF,2014.0,7.0,237.0,0.0,HendSe00,Seantrel Henderson
644.0,2014,2014-05-10,CIN,SEA,2014.0,4.0,123.0,0.0,NorwKe00,Kevin Norwood
644.0,2014,2014-05-10,CIN,SEA,2014.0,6.0,199.0,0.0,ScotGa01,Garrett Scott
644.0,2014,2014-05-10,SEA,CIN,2014.0,4.0,111.0,0.0,BodiRu00,Russell Bodine
790.0,2014,2014-06-19,ATL,HOU,,,,,DentAk00,Akeem Dent
790.0,2014,2014-06-19,HOU,ATL,,,,,YateT.00,T.J. Yates
791.0,2014,2014-07-01,BAL,DAL,,,,,McClRo00,Rolando McClain
791.0,2014,2014-07-01,BAL,DAL,2015.0,7.0,243.0,0.0,GibsLa00,Laurence Gibson
791.0,2014,2014-07-01,DAL,BAL,2015.0,6.0,203.0,0.0,KilgDa01,Darius Kilgo
792.0,2014,2014-07-01,GB,NE,,,,,WortJe00,Jerel Worthy
792.0,2014,2014-07-01,NE,GB,2015.0,,,1.0,,
793.0,2014,2014-08-26,NE,TB,,,,,MankLo20,Logan Mankins
793.0,2014,2014-08-26,TB,NE,,,,,WrigTi01,Tim Wright
793.0,2014,2014-08-26,TB,NE,2015.0,4.0,101.0,0.0,FlowTr00,Trey Flowers
795.0,2014,2014-08-30,IND,SEA,,,,,BurlMa00,Marcus Burley
795.0,2014,2014-08-30,SEA,IND,2015.0,6.0,206.0,0.0,RipkAa00,Aaron Ripkowski
794.0,2014,2014-08-31,HOU,NE,2016.0,7.0,243.0,0.0,LawlKe00,Kenny Lawler
794.0,2014,2014-08-31,NE,HOU,,,,,MallRy00,Ryan Mallett
796.0,2014,2014-10-18,NYJ,SEA,2015.0,6.0,181.0,0.0,JarrKy00,Kyshoen Jarrett
796.0,2014,2014-10-18,SEA,NYJ,,,,,HarvPe00,Percy Havin
1086.0,2015,2015-03-10,NO,SEA,,,,,GrahJi00,Jimmy Graham
1086.0,2015,2015-03-10,NO,SEA,2015.0,4.0,112.0,0.0,KouaAr00,Arie Koujio
1086.0,2015,2015-03-10,SEA,NO,,,,,UngeMa20,Max Unger
1086.0,2015,2015-03-10,SEA,NO,2015.0,1.0,31.0,0.0,AnthSt00,Stephone Anthony
1087.0,2015,2015-03-10,PHI,STL,,,,,FoleNi00,Nick Foles
1087.0,2015,2015-03-10,PHI,STL,2015.0,4.0,119.0,0.0,DonnAn00,Andrew Donnal
1087.0,2015,2015-03-10,PHI,STL,2016.0,2.0,43.0,0.0,JohnAu01,Austin Johnson
1087.0,2015,2015-03-10,STL,PHI,,,,,BradSa00,Sam Bradford
1087.0,2015,2015-03-10,STL,PHI,2015.0,5.0,145.0,0.0,McCaBo01,Bobby McCain
1087.0,2015,2015-03-10,STL,PHI,2016.0,,,1.0,,
1088.0,2015,2015-03-10,BAL,DET,,,,,NgatHa20,Haloti Ngata
1088.0,2015,2015-03-10,BAL,DET,2015.0,7.0,231.0,0.0,IoseJo00,Joey Iosefa
1088.0,2015,2015-03-10,DET,BAL,2015.0,4.0,122.0,0.0,SmitZa00,Za'Darius Smith
1088.0,2015,2015-03-10,DET,BAL,2015.0,5.0,158.0,0.0,RiddSh00,Shaquille Riddick
1089.0,2015,2015-03-10,CHI,NYJ,,,,,MarsBr00,Brandon Marshall
1089.0,2015,2015-03-10,CHI,NYJ,2015.0,7.0,224.0,0.0,HageBr00,Bryce Hager
1089.0,2015,2015-03-10,NYJ,CHI,2015.0,5.0,142.0,0.0,AmosAd00,Adrian Amos
1090.0,2015,2015-03-10,BUF,MIN,2015.0,5.0,137.0,0.0,JarrGr00,Grady Jarrett
1090.0,2015,2015-03-10,BUF,MIN,2016.0,7.0,240.0,0.0,McCaAl00,Alex McCalister
1090.0,2015,2015-03-10,MIN,BUF,,,,,CassMa00,Matt Cassel
1090.0,2015,2015-03-10,MIN,BUF,2015.0,6.0,187.0,0.0,SpenEv00,Evan Spencer
1091.0,2015,2015-03-10,BUF,PHI,,,,,AlonKi00,Kiko Alonso
1091.0,2015,2015-03-10,PHI,BUF,,,,,McCoLe01,LeSean McCoy
1140.0,2015,2015-03-10,HOU,STL,,,,,KeenCa00,Case Keenum
1140.0,2015,2015-03-10,STL,HOU,2016.0,7.0,235.0,0.0,EdwaLa01,Lac Edwards
1119.0,2015,2015-03-11,HOU,NYJ,,,,,FitzRy00,Ryan Fitzpatrick
1119.0,2015,2015-03-11,NYJ,HOU,2016.0,6.0,195.0,0.0,SchwWe00,Wes Schweitzer
1092.0,2015,2015-03-13,MIA,NO,,,,,ElleDa99,Dannell Ellerbe
1092.0,2015,2015-03-13,MIA,NO,2015.0,3.0,78.0,0.0,WillP.00,P.J. Williams
1092.0,2015,2015-03-13,NO,MIA,,,,,StilKe00,Kenny Stills
1125.0,2015,2015-04-01,BAL,DEN,,,,,GradGi00,Gino Gradkowski
1125.0,2015,2015-04-01,BAL,DEN,2016.0,5.0,144.0,0.0,McGoCo00,Connor McGovern
1125.0,2015,2015-04-01,DEN,BAL,2016.0,4.0,130.0,0.0,LewiAl01,Alex Lewis
1133.0,2015,2015-04-03,TB,WAS,,,,,GoldDa99,Dashon Goldson
1133.0,2015,2015-04-03,TB,WAS,2016.0,7.0,232.0,0.0,DaniSt00,Steven Daniels
1133.0,2015,2015-04-03,WAS,TB,2016.0,6.0,197.0,0.0,VitaDa00,Danny Vitale
1093.0,2015,2015-04-30,SD,SF,2015.0,1.0,17.0,0.0,ArmsAr01,Arik Armstead
1093.0,2015,2015-04-30,SD,SF,2015.0,4.0,117.0,0.0,BellBl00,Blake Bell
1093.0,2015,2015-04-30,SD,SF,2016.0,5.0,142.0,0.0,BlaiRo00,Ronald Blair
1093.0,2015,2015-04-30,SF,SD,2015.0,1.0,15.0,0.0,GordMe00,Melvin Gordon
1094.0,2015,2015-04-30,DEN,DET,,,,,RamiMa20,Manuel Ramirez
1094.0,2015,2015-04-30,DEN,DET,2015.0,1.0,28.0,0.0,TomlLa01,Laken Tomlinson
1094.0,2015,2015-04-30,DEN,DET,2015.0,5.0,143.0,0.0,PruiMy00,MyCole Pruitt
1094.0,2015,2015-04-30,DEN,DET,2016.0,5.0,169.0,0.0,WillAn01,Antwione Williams
1094.0,2015,2015-04-30,DET,DEN,2015.0,1.0,23.0,0.0,RayxSh00,Shane Ray
1095.0,2015,2015-05-01,NYG,TEN,2015.0,2.0,40.0,0.0,GreeDo00,Dorial Green-Beckham
1095.0,2015,2015-05-01,NYG,TEN,2015.0,4.0,108.0,0.0,FowlJa00,Jalston Fowler
1095.0,2015,2015-05-01,NYG,TEN,2015.0,7.0,245.0,0.0,McBrTr00,Tre McBride
1095.0,2015,2015-05-01,TEN,NYG,2015.0,2.0,33.0,0.0,CollLa00,Landon Collins
1096.0,2015,2015-05-01,CAR,STL,2015.0,2.0,57.0,0.0,HaveRo00,Rob Havenstein
1096.0,2015,2015-05-01,CAR,STL,2015.0,3.0,89.0,0.0,MannSe00,Sean Mannion
1096.0,2015,2015-05-01,CAR,STL,2015.0,6.0,201.0,0.0,SassBu00,Bud Sasser
1096.0,2015,2015-05-01,STL,CAR,2015.0,2.0,41.0,0.0,FuncDe00,Devin Funchess
1097.0,2015,2015-05-01,CLE,HOU,2015.0,2.0,43.0,0.0,McKiBe00,Benardrick McKinney
1097.0,2015,2015-05-01,CLE,HOU,2015.0,7.0,229.0,0.0,KoyaBe00,Ben Koyack
1097.0,2015,2015-05-01,HOU,CLE,2015.0,2.0,51.0,0.0,OrchNa00,Nate Orchard
1097.0,2015,2015-05-01,HOU,CLE,2015.0,4.0,116.0,0.0,GuntRo00,Rodney Gunter
1097.0,2015,2015-05-01,HOU,CLE,2015.0,6.0,195.0,0.0,JohnMa06,Malcolm Johnson
1098.0,2015,2015-05-01,MIA,PHI,2015.0,2.0,47.0,0.0,RoweEr00,Eric Rowe
1098.0,2015,2015-05-01,MIA,PHI,2015.0,6.0,191.0,0.0,ShepJa00,JaCorey Shepherd
1098.0,2015,2015-05-01,PHI,MIA,2015.0,2.0,52.0,0.0,PhilJo01,Jordan Phillips
1098.0,2015,2015-05-01,PHI,MIA,2015.0,5.0,145.0,0.0,McCaBo01,Bobby McCain
1098.0,2015,2015-05-01,PHI,MIA,2015.0,5.0,156.0,0.0,LippTo00,Tony Lippett
1099.0,2015,2015-05-01,ARI,BAL,2015.0,2.0,55.0,0.0,WillMa04,Maxx Williams
1099.0,2015,2015-05-01,BAL,ARI,2015.0,2.0,58.0,0.0,GoldMa00,Markus Golden
1099.0,2015,2015-05-01,BAL,ARI,2015.0,5.0,158.0,0.0,RiddSh00,Shaquille Riddick
1100.0,2015,2015-05-01,IND,TB,2015.0,2.0,61.0,0.0,MarpAl00,Ali Marpet
1100.0,2015,2015-05-01,IND,TB,2015.0,4.0,128.0,0.0,FeliJo00,Jon Feliciano
1100.0,2015,2015-05-01,TB,IND,2015.0,3.0,65.0,0.0,SmitDJ00,D'Joun Smith
1100.0,2015,2015-05-01,TB,IND,2015.0,4.0,109.0,0.0,GeatCl00,Clayton Geathers
1101.0,2015,2015-05-01,SEA,WAS,2015.0,3.0,95.0,0.0,JoneMa04,Matt Jones
1101.0,2015,2015-05-01,SEA,WAS,2015.0,4.0,112.0,0.0,KouaAr00,Arie Kouandjio
1101.0,2015,2015-05-01,SEA,WAS,2015.0,5.0,167.0,0.0,SwanDa02,Damian Swann
1101.0,2015,2015-05-01,SEA,WAS,2015.0,6.0,181.0,0.0,JarrKy00,Kyshoen Jarrett
1101.0,2015,2015-05-01,WAS,SEA,2015.0,3.0,69.0,0.0,LockTy00,Tyler Lockett
1102.0,2015,2015-05-01,HOU,NYJ,2015.0,3.0,82.0,0.0,MaulLo00,Lorenzo Mauldin
1102.0,2015,2015-05-01,HOU,NYJ,2015.0,5.0,152.0,0.0,HarrJa02,Jarvis Harrison
1102.0,2015,2015-05-01,HOU,NYJ,2015.0,7.0,229.0,0.0,KoyaBe00,Ben Koyack
1102.0,2015,2015-05-01,HOU,NYJ,,,,,PoseDe00,DeVier Posey
1102.0,2015,2015-05-01,NYJ,HOU,2015.0,3.0,70.0,0.0,StroJa01,Jaelen Strong
1103.0,2015,2015-05-01,KC,MIN,2015.0,3.0,80.0,0.0,CartAl01,Alex Carter
1103.0,2015,2015-05-01,KC,MIN,2015.0,6.0,193.0,0.0,DuboB.00,B.J. Dubose
1103.0,2015,2015-05-01,MIN,KC,2015.0,3.0,76.0,0.0,ConlCh00,Chris Conley
1104.0,2015,2015-05-01,DET,MIN,2015.0,3.0,88.0,0.0,HuntDa01,Danielle Hunter
1104.0,2015,2015-05-01,DET,MIN,2015.0,5.0,143.0,0.0,PruiMy00,MyCole Pruitt
1104.0,2015,2015-05-01,MIN,DET,2015.0,3.0,80.0,0.0,CartAl01,Alex Carter
1105.0,2015,2015-05-01,CLE,NE,2015.0,4.0,111.0,0.0,JackTr00,Tre' Jackson
1105.0,2015,2015-05-01,CLE,NE,2015.0,5.0,147.0,0.0,HundBr00,Brett Hundley
1105.0,2015,2015-05-01,CLE,NE,2015.0,6.0,202.0,0.0,DerbA.00,A.J. Derby
1105.0,2015,2015-05-01,NE,CLE,2015.0,3.0,96.0,0.0,CoopXa00,Xavier Cooper
1105.0,2015,2015-05-01,NE,CLE,2015.0,7.0,219.0,0.0,PullHa00,Hayes Pullard
1106.0,2015,2015-05-02,CAR,OAK,2015.0,4.0,124.0,0.0,AlexKw00,Kwon Alexander
1106.0,2015,2015-05-02,CAR,OAK,2015.0,5.0,161.0,0.0,BallNe00,Neiron Ball
1106.0,2015,2015-05-02,CAR,OAK,2015.0,7.0,242.0,0.0,McDoDe02,Dexter McDonald
1106.0,2015,2015-05-02,OAK,CAR,2015.0,4.0,102.0,0.0,WillDa06,Daryl Williams
1107.0,2015,2015-05-02,JAX,NYJ,2015.0,4.0,103.0,0.0,PettBr01,Bryce Petty
1107.0,2015,2015-05-02,NYJ,JAX,2015.0,4.0,104.0,0.0,SampJa00,James Sample
1107.0,2015,2015-05-02,NYJ,JAX,2015.0,7.0,229.0,0.0,KoyaBe00,Ben Koyack
1108.0,2015,2015-05-02,DET,PHI,2016.0,3.0,77.0,0.0,,
1108.0,2015,2015-05-02,PHI,DET,2015.0,4.0,113.0,0.0,WrigGa00,Gabe Wright
1109.0,2015,2015-05-02,ARI,CLE,2015.0,4.0,123.0,0.0,MaylVi00,Vince Mayle
1109.0,2015,2015-05-02,ARI,CLE,2015.0,6.0,198.0,0.0,TelfRa00,Randall Telfer
1109.0,2015,2015-05-02,ARI,CLE,2015.0,7.0,241.0,0.0,EkprIf00,Ifo Ekpre-Olomu
1109.0,2015,2015-05-02,CLE,ARI,2015.0,4.0,116.0,0.0,GuntRo00,Rodney Gunter
1110.0,2015,2015-05-02,OAK,TB,2015.0,4.0,124.0,0.0,AlexKw00,Kwon Alexander
1110.0,2015,2015-05-02,TB,OAK,2015.0,4.0,128.0,0.0,FeliJo00,Jon Feliciano
1110.0,2015,2015-05-02,TB,OAK,2015.0,7.0,218.0,0.0,MorrAn00,Anthony Morris
1111.0,2015,2015-05-02,ATL,MIN,2015.0,5.0,146.0,0.0,DiggSt00,Stefon Diggs
1111.0,2015,2015-05-02,ATL,MIN,2015.0,6.0,185.0,0.0,ThomTy01,Tyrus Thompson
1111.0,2015,2015-05-02,MIN,ATL,2015.0,5.0,137.0,0.0,JarrGr00,Grady Jarrett
1112.0,2015,2015-05-02,GB,NE,2015.0,5.0,166.0,0.0,CardJo00,Joe Cardona
1112.0,2015,2015-05-02,GB,NE,2015.0,7.0,247.0,0.0,RobeDa00,Darryl Roberts
1112.0,2015,2015-05-02,NE,GB,2015.0,5.0,147.0,0.0,HundBr00,Brett Hundley
1113.0,2015,2015-05-02,IND,SF,2015.0,5.0,165.0,0.0,PiniBr00,Bradley Pinion
1113.0,2015,2015-05-02,IND,SF,2015.0,7.0,244.0,0.0,BrowTr02,Trent Brown
1113.0,2015,2015-05-02,SF,IND,2015.0,5.0,151.0,0.0,ParrDa00,David Parry
1114.0,2015,2015-05-02,NO,WAS,2015.0,6.0,187.0,0.0,SpenEv00,Evan Spencer
1114.0,2015,2015-05-02,NO,WAS,2016.0,6.0,187.0,0.0,SudfNa00,Nate Sudfeld
1114.0,2015,2015-05-02,WAS,NO,2015.0,5.0,167.0,0.0,SwanDa02,Damian Swann
1115.0,2015,2015-05-02,NYJ,STL,2015.0,7.0,224.0,0.0,HageBr00,Bryce Hager
1115.0,2015,2015-05-02,STL,NYJ,,,,,StacZa00,Zac Stacy
1116.0,2015,2015-05-02,DAL,SF,2016.0,6.0,178.0,0.0,WhitD.00,D.J. White
1116.0,2015,2015-05-02,SF,DAL,2015.0,7.0,246.0,0.0,SwaiGe00,Geoff Swaim
1128.0,2015,2015-08-01,PHI,PIT,,,,,BoykBr00,Brandon Boykin
1128.0,2015,2015-08-01,PIT,PHI,2016.0,5.0,164.0,0.0,VaitHa00,Halapoulivaati Vaitai
1136.0,2015,2015-08-02,DET,SEA,,,,,SeisMo00,Mohammed Seisay
1136.0,2015,2015-08-02,SEA,DET,2016.0,6.0,202.0,0.0,ZettAn00,Anthony Zettel
1135.0,2015,2015-08-31,JAX,PIT,,,,,scobejos01,Josh Scobee
1135.0,2015,2015-08-31,PIT,JAX,2016.0,6.0,201.0,0.0,AlleBr00,Bron Allen
1141.0,2015,2015-08-31,DEN,HOU,,,,,ClarCh21,Chris Clark
1141.0,2015,2015-08-31,HOU,DEN,2016.0,7.0,235.0,0.0,EdwaLa01,Lac Edwards
1131.0,2015,2015-09-04,ATL,TEN,2016.0,6.0,193.0,0.0,TretSe00,Sebastian Tretola
1131.0,2015,2015-09-04,TEN,ATL,,,,,LeviAn20,Andy Levitre
1132.0,2015,2015-09-04,IND,OAK,2016.0,6.0,194.0,0.0,JameCo00,Cory James
1132.0,2015,2015-09-04,OAK,IND,,,,,MoorSi00,Sio Moore
1139.0,2015,2015-09-04,NYG,PIT,2016.0,7.0,229.0,0.0,AyerDe00,Demarcus Ayers
1139.0,2015,2015-09-04,PIT,NYG,,,,,WingBr00,Brad Wing
1142.0,2015,2015-09-04,ARI,PHI,2016.0,7.0,251.0,0.0,WalkJo01,Joe Walker
1142.0,2015,2015-09-04,PHI,ARI,,,,,BarkMa00,Matt Barkley
1127.0,2015,2015-09-05,KC,SEA,,,,,McCrKe00,Kelcie McCray
1127.0,2015,2015-09-05,SEA,KC,2016.0,5.0,162.0,0.0,HogaKe00,Kevin Hogan
1134.0,2015,2015-09-05,MIN,SD,2016.0,6.0,198.0,0.0,WattDe00,Derek Watt
1134.0,2015,2015-09-05,SD,MIN,,,,,SirlJe00,Jeremiah Sirles
1137.0,2015,2015-09-06,DAL,SEA,2016.0,7.0,225.0,0.0,LuciDe00,Devin Lucien
1137.0,2015,2015-09-06,SEA,DAL,,,,,MichCh00,Christine Michael
1126.0,2015,2015-09-16,DAL,OAK,2016.0,5.0,143.0,0.0,WashDe00,DeAndre Washington
1126.0,2015,2015-09-16,OAK,DAL,,,,,ButlBr00,Brice Butler
1126.0,2015,2015-09-16,OAK,DAL,2016.0,6.0,189.0,0.0,BrowAn02,Anthony Brown
1129.0,2015,2015-09-17,HOU,NE,,,,,MartKe01,Keshawn Martin
1129.0,2015,2015-09-17,HOU,NE,2016.0,6.0,196.0,0.0,CounBl00,Blake Countess
1129.0,2015,2015-09-17,NE,HOU,2016.0,5.0,166.0,0.0,ReadD.00,D.J. Reader
1138.0,2015,2015-09-21,BAL,MIA,2016.0,7.0,227.0,0.0,WeatSt00,Stephen Weatherly
1138.0,2015,2015-09-21,MIA,BAL,,,,,DaviWi02,Will Davis
1117.0,2015,2015-09-28,CAR,CHI,2016.0,6.0,206.0,0.0,ThomMi04,Mike Thomas
1117.0,2015,2015-09-28,CHI,CAR,,,,,AlleJa22,Jared Allen
1118.0,2015,2015-09-28,CHI,NE,,,,,BostJo00,Jon Bostic
1118.0,2015,2015-09-28,NE,CHI,2016.0,6.0,204.0,0.0,LucaJo00,Jordan Lucas
1130.0,2015,2015-10-06,MIN,SF,,,,,HodgGe00,Gerald Hodges
1130.0,2015,2015-10-06,SF,MIN,,,,,EastNi00,Nick Easton
1130.0,2015,2015-10-06,SF,MIN,2016.0,6.0,180.0,0.0,BoehMo00,Moritz Boehringer
1123.0,2016,2016-03-09,PHI,TEN,,,,,MurrDe00,DeMarco Murray
1123.0,2016,2016-03-09,PHI,TEN,2016.0,4.0,113.0,0.0,KwiaNi00,Nick Kwiatkoski
1123.0,2016,2016-03-09,TEN,PHI,2016.0,4.0,100.0,0.0,CookCo00,Connor Cook
1124.0,2016,2016-03-09,MIA,PHI,2016.0,1.0,8.0,0.0,ConkJa00,Jack Conklin
1124.0,2016,2016-03-09,PHI,MIA,,,,,MaxwBy00,Byron Maxwell
1124.0,2016,2016-03-09,PHI,MIA,,,,,AlonKi00,Kiko Alonso
1124.0,2016,2016-03-09,PHI,MIA,2016.0,1.0,13.0,0.0,TunsLa00,Laremy Tunsil
1122.0,2016,2016-03-11,DEN,PHI,2017.0,7.0,,1.0,,
1122.0,2016,2016-03-11,PHI,DEN,,,,,SancMa00,Mark Sanchez
1121.0,2016,2016-03-15,ARI,NE,,,,,CoopJo01,Jonathan Cooper
1121.0,2016,2016-03-15,ARI,NE,2016.0,2.0,61.0,0.0,BellVo00,Vonn Bell
1121.0,2016,2016-03-15,NE,ARI,,,,,JoneCh03,Chler Jones
1120.0,2016,2016-03-17,CHI,NE,,,,,BennMa00,Martellus Bennett
1120.0,2016,2016-03-17,CHI,NE,2016.0,6.0,204.0,0.0,LucaJo00,Jordan Lucas
1120.0,2016,2016-03-17,NE,CHI,2016.0,4.0,127.0,0.0,HallDe02,Deiondre' Hall
1143.0,2016,2016-04-14,STL,TEN,2016.0,1.0,15.0,0.0,ColeCo00,Corey Coleman
1143.0,2016,2016-04-14,STL,TEN,2016.0,2.0,43.0,0.0,JohnAu01,Austin Johnson
1143.0,2016,2016-04-14,STL,TEN,2016.0,2.0,45.0,0.0,HenrDe00,Derrick Henry
1143.0,2016,2016-04-14,STL,TEN,2016.0,3.0,76.0,0.0,ColeSh00,Shon Coleman
1143.0,2016,2016-04-14,STL,TEN,2017.0,1.0,5.0,0.0,DaviCo03,Corey Davis
1143.0,2016,2016-04-14,STL,TEN,2017.0,3.0,100.0,0.0,SmitJo01,Jonnu Smith
1143.0,2016,2016-04-14,TEN,STL,2016.0,1.0,1.0,0.0,GoffJa00,Jared Goff
1143.0,2016,2016-04-14,TEN,STL,2016.0,4.0,113.0,0.0,KwiaNi00,Nick Kwiatkoski
1143.0,2016,2016-04-14,TEN,STL,2016.0,6.0,177.0,0.0,HemiTe00,Temarrick Hemingway
1144.0,2016,2016-04-20,CLE,PHI,2016.0,1.0,2.0,0.0,WentCa00,Carson Wentz
1144.0,2016,2016-04-20,CLE,PHI,2017.0,4.0,139.0,0.0,ChesJe00,Jehu Chesson
1144.0,2016,2016-04-20,PHI,CLE,2016.0,1.0,8.0,0.0,ConkJa00,Jack Conklin
1144.0,2016,2016-04-20,PHI,CLE,2016.0,3.0,77.0,0.0,WorlDa00,Daryl Worley
1144.0,2016,2016-04-20,PHI,CLE,2016.0,4.0,100.0,0.0,CookCo00,Connor Cook
1144.0,2016,2016-04-20,PHI,CLE,2017.0,1.0,12.0,0.0,WatsDe00,Deshaun Watson
1144.0,2016,2016-04-20,PHI,CLE,2018.0,2.0,64.0,0.0,LewiTy00,Tyquan Lewis
1145.0,2016,2016-04-28,CLE,TEN,2016.0,1.0,8.0,0.0,ConkJa00,Jack Conklin
1145.0,2016,2016-04-28,CLE,TEN,2016.0,6.0,176.0,0.0,JanoAn00,Andy Janovich
1145.0,2016,2016-04-28,TEN,CLE,2016.0,1.0,15.0,0.0,ColeCo00,Corey Coleman
1145.0,2016,2016-04-28,TEN,CLE,2016.0,3.0,76.0,0.0,ColeSh00,Shon Coleman
1145.0,2016,2016-04-28,TEN,CLE,2017.0,2.0,52.0,0.0,KizeDe00,DeShone Kizer
1146.0,2016,2016-04-28,CHI,TB,2016.0,1.0,11.0,0.0,HargVe00,Vernon Hargreaves
1146.0,2016,2016-04-28,CHI,TB,2016.0,4.0,106.0,0.0,MurrEr00,Eric Murray
1146.0,2016,2016-04-28,TB,CHI,2016.0,1.0,9.0,0.0,FloyLe00,Leonard Floyd
1147.0,2016,2016-04-28,HOU,WAS,2016.0,1.0,22.0,0.0,DoctJo00,Josh Doctson
1147.0,2016,2016-04-28,HOU,WAS,2017.0,6.0,209.0,0.0,DaviRo00,Robert Davis
1147.0,2016,2016-04-28,WAS,HOU,2016.0,1.0,21.0,0.0,FullWi01,Will Fuller
1148.0,2016,2016-04-28,DEN,SEA,2016.0,1.0,31.0,0.0,IfedGe00,Germain Ifedi
1148.0,2016,2016-04-28,DEN,SEA,2016.0,3.0,94.0,0.0,VannNi00,Nick Vannett
1148.0,2016,2016-04-28,SEA,DEN,2016.0,1.0,26.0,0.0,LyncPa00,Paxton Lynch
1149.0,2016,2016-04-28,KC,SF,2016.0,1.0,28.0,0.0,GarnJo00,Joshua Garnett
1149.0,2016,2016-04-28,SF,KC,2016.0,2.0,37.0,0.0,JoneCh09,Chris Jones
1149.0,2016,2016-04-28,SF,KC,2016.0,4.0,105.0,0.0,EhinPa00,Parker Ehinger
1149.0,2016,2016-04-28,SF,KC,2016.0,6.0,178.0,0.0,WhitD.00,D.J. White
1150.0,2016,2016-04-29,MIA,MIN,2016.0,6.0,186.0,0.0,GranJa00,Jakeem Grant
1150.0,2016,2016-04-29,MIA,MIN,2017.0,3.0,86.0,0.0,HuntKa00,Kareem Hunt
1150.0,2016,2016-04-29,MIA,MIN,2017.0,4.0,128.0,0.0,MaloJo00,Josh Malone
1150.0,2016,2016-04-29,MIN,MIA,2016.0,3.0,86.0,0.0,CarrLe00,Leonte Carroo
1151.0,2016,2016-04-29,CAR,CLE,2016.0,3.0,93.0,0.0,KessCo00,Cody Kessler
1151.0,2016,2016-04-29,CAR,CLE,2016.0,4.0,129.0,0.0,KindDe00,Derrick Kindred
1151.0,2016,2016-04-29,CAR,CLE,2016.0,5.0,168.0,0.0,DranSp00,Spencer Drango
1151.0,2016,2016-04-29,CLE,CAR,2016.0,3.0,77.0,0.0,WorlDa00,Daryl Worley
1151.0,2016,2016-04-29,CLE,CAR,2016.0,5.0,141.0,0.0,SancZa00,Zack Sanchez
1152.0,2016,2016-04-29,NE,NO,2016.0,2.0,61.0,0.0,BellVo00,Vonn Bell
1152.0,2016,2016-04-29,NO,NE,2016.0,3.0,78.0,0.0,ThunJo00,Joe Thuney
1152.0,2016,2016-04-29,NO,NE,2016.0,4.0,112.0,0.0,MitcMa01,Malcolm Mitchell
1153.0,2016,2016-04-29,KC,TB,2016.0,2.0,59.0,0.0,AguaRo00,Roberto Aguayo
1153.0,2016,2016-04-29,TB,KC,2016.0,3.0,74.0,0.0,RussKe00,KeiVarae Russell
1153.0,2016,2016-04-29,TB,KC,2016.0,4.0,106.0,0.0,MurrEr00,Eric Murray
1154.0,2016,2016-04-29,ATL,HOU,2016.0,2.0,50.0,0.0,MartNi00,Nick Martin
1154.0,2016,2016-04-29,HOU,ATL,2016.0,2.0,52.0,0.0,JoneDe01,Deion Jones
1154.0,2016,2016-04-29,HOU,ATL,2016.0,6.0,195.0,0.0,SchwWe00,Wes Schweitzer
1155.0,2016,2016-04-29,CHI,SEA,2016.0,2.0,49.0,0.0,ReedJa02,Jarran Reed
1155.0,2016,2016-04-29,SEA,CHI,2016.0,2.0,56.0,0.0,WhitCo03,Cody Whitehair
1155.0,2016,2016-04-29,SEA,CHI,2016.0,4.0,124.0,0.0,BushDe00,Deon Bush
1156.0,2016,2016-04-29,GB,IND,2016.0,2.0,57.0,0.0,GreeT.00,T.J. Green
1156.0,2016,2016-04-29,GB,IND,2016.0,4.0,125.0,0.0,MorrAn01,Antonio Morrison
1156.0,2016,2016-04-29,GB,IND,2016.0,7.0,248.0,0.0,BlytAu00,Austin Blythe
1156.0,2016,2016-04-29,IND,GB,2016.0,2.0,48.0,0.0,SpriJa00,Jason Spriggs
1157.0,2016,2016-04-29,BUF,CHI,2016.0,2.0,49.0,0.0,ReedJa02,Jarran Reed
1157.0,2016,2016-04-29,BUF,CHI,2016.0,4.0,117.0,0.0,CoopPh00,Pharoh Cooper
1157.0,2016,2016-04-29,BUF,CHI,2017.0,4.0,117.0,0.0,ReynJo00,Josh Reynolds
1157.0,2016,2016-04-29,CHI,BUF,2016.0,2.0,41.0,0.0,RaglRe00,Reggie Ragland
1158.0,2016,2016-04-29,BAL,MIA,2016.0,2.0,38.0,0.0,HowaXa00,Xavien Howard
1158.0,2016,2016-04-29,MIA,BAL,2016.0,2.0,42.0,0.0,CorrKa00,Kamalei Correa
1158.0,2016,2016-04-29,MIA,BAL,2016.0,4.0,107.0,0.0,MoorCh00,Chris Moore
1159.0,2016,2016-04-29,BAL,JAX,2016.0,2.0,36.0,0.0,JackMy00,Myles Jack
